# gapseq version: 2.1.0 53f3b612
# Transporter sequence DB md5sum: b99a77e (2026-06-08)
# genome_format=prot
id	tc	sub	sub_gapseq	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH7|3.A.1.4.10	33.473	3.22e-40	135	99	BJKHBEAE_02004 Lipopolysaccharide export system ATP-binding protein LptB	1	236	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH7|3.A.1.4.10	34	6.87e-40	135	99	BJKHBEAE_03909 Lipopolysaccharide export system ATP-binding protein LptB	5	253	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH7|3.A.1.4.10	33.473	3.22e-40	135	99	BJKHBEAE_02004 Lipopolysaccharide export system ATP-binding protein LptB	1	236	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH7|3.A.1.4.10	34	6.87e-40	135	99	BJKHBEAE_03909 Lipopolysaccharide export system ATP-binding protein LptB	5	253	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.331	1.96e-38	132	98	BJKHBEAE_00074 L-cystine transport system ATP-binding protein TcyN	1	248	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.331	1.96e-38	132	98	BJKHBEAE_00074 L-cystine transport system ATP-binding protein TcyN	1	248	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.331	1.96e-38	132	98	BJKHBEAE_00074 L-cystine transport system ATP-binding protein TcyN	1	248	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.331	1.96e-38	132	98	BJKHBEAE_00074 L-cystine transport system ATP-binding protein TcyN	1	248	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.331	1.96e-38	132	98	BJKHBEAE_00074 L-cystine transport system ATP-binding protein TcyN	1	248	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.331	1.96e-38	132	98	BJKHBEAE_00074 L-cystine transport system ATP-binding protein TcyN	1	248	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	29.084	1.27e-36	129	98	BJKHBEAE_04343 sn-glycerol-3-phosphate import ATP-binding protein UgpC	6	238	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	29.084	1.27e-36	129	98	BJKHBEAE_04343 sn-glycerol-3-phosphate import ATP-binding protein UgpC	6	238	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	29.084	1.27e-36	129	98	BJKHBEAE_04343 sn-glycerol-3-phosphate import ATP-binding protein UgpC	6	238	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	29.084	1.27e-36	129	98	BJKHBEAE_04343 sn-glycerol-3-phosphate import ATP-binding protein UgpC	6	238	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	29.084	1.27e-36	129	98	BJKHBEAE_04343 sn-glycerol-3-phosphate import ATP-binding protein UgpC	6	238	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	29.084	1.27e-36	129	98	BJKHBEAE_04343 sn-glycerol-3-phosphate import ATP-binding protein UgpC	6	238	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.667	5.31e-36	128	93	BJKHBEAE_01285 Sulfate/thiosulfate import ATP-binding protein CysA	3	224	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.667	5.31e-36	128	93	BJKHBEAE_01285 Sulfate/thiosulfate import ATP-binding protein CysA	3	224	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.667	5.31e-36	128	93	BJKHBEAE_01285 Sulfate/thiosulfate import ATP-binding protein CysA	3	224	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.667	5.31e-36	128	93	BJKHBEAE_01285 Sulfate/thiosulfate import ATP-binding protein CysA	3	224	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.667	5.31e-36	128	93	BJKHBEAE_01285 Sulfate/thiosulfate import ATP-binding protein CysA	3	224	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.667	5.31e-36	128	93	BJKHBEAE_01285 Sulfate/thiosulfate import ATP-binding protein CysA	3	224	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.314	2.67e-34	125	91	BJKHBEAE_02807 Galactofuranose transporter ATP-binding protein YtfR	9	224	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.314	2.67e-34	125	91	BJKHBEAE_02807 Galactofuranose transporter ATP-binding protein YtfR	9	224	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.314	2.67e-34	125	91	BJKHBEAE_02807 Galactofuranose transporter ATP-binding protein YtfR	9	224	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.314	2.67e-34	125	91	BJKHBEAE_02807 Galactofuranose transporter ATP-binding protein YtfR	9	224	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.314	2.67e-34	125	91	BJKHBEAE_02807 Galactofuranose transporter ATP-binding protein YtfR	9	224	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.314	2.67e-34	125	91	BJKHBEAE_02807 Galactofuranose transporter ATP-binding protein YtfR	9	224	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.068	9.37e-33	120	93	BJKHBEAE_00548 Putrescine transport ATP-binding protein PotG	19	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.099	3.39e-33	120	93	BJKHBEAE_01691 Methionine import ATP-binding protein MetN	1	228	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.068	9.37e-33	120	93	BJKHBEAE_00548 Putrescine transport ATP-binding protein PotG	19	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.099	3.39e-33	120	93	BJKHBEAE_01691 Methionine import ATP-binding protein MetN	1	228	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.068	9.37e-33	120	93	BJKHBEAE_00548 Putrescine transport ATP-binding protein PotG	19	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.099	3.39e-33	120	93	BJKHBEAE_01691 Methionine import ATP-binding protein MetN	1	228	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.068	9.37e-33	120	93	BJKHBEAE_00548 Putrescine transport ATP-binding protein PotG	19	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.099	3.39e-33	120	93	BJKHBEAE_01691 Methionine import ATP-binding protein MetN	1	228	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.068	9.37e-33	120	93	BJKHBEAE_00548 Putrescine transport ATP-binding protein PotG	19	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.099	3.39e-33	120	93	BJKHBEAE_01691 Methionine import ATP-binding protein MetN	1	228	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.068	9.37e-33	120	93	BJKHBEAE_00548 Putrescine transport ATP-binding protein PotG	19	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.099	3.39e-33	120	93	BJKHBEAE_01691 Methionine import ATP-binding protein MetN	1	228	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.12	7.07e-33	117	94	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	226	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.12	7.07e-33	117	94	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	226	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.12	7.07e-33	117	94	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	226	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.12	7.07e-33	117	94	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	226	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.12	7.07e-33	117	94	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	226	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.12	7.07e-33	117	94	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	226	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	29.482	2.4e-32	115	98	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	29.482	2.4e-32	115	98	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	29.482	2.4e-32	115	98	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	29.482	2.4e-32	115	98	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	29.482	2.4e-32	115	98	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	29.482	2.4e-32	115	98	BJKHBEAE_03910 High-affinity branched-chain amino acid transport ATP-binding protein LivF	5	237	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.489	6.27e-30	114	99	BJKHBEAE_02986 Xylose import ATP-binding protein XylG	4	225	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.325	2.13e-31	114	98	BJKHBEAE_03192 Ferric enterobactin transport ATP-binding protein FepC	5	241	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.489	6.27e-30	114	99	BJKHBEAE_02986 Xylose import ATP-binding protein XylG	4	225	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.325	2.13e-31	114	98	BJKHBEAE_03192 Ferric enterobactin transport ATP-binding protein FepC	5	241	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.489	6.27e-30	114	99	BJKHBEAE_02986 Xylose import ATP-binding protein XylG	4	225	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.325	2.13e-31	114	98	BJKHBEAE_03192 Ferric enterobactin transport ATP-binding protein FepC	5	241	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.489	6.27e-30	114	99	BJKHBEAE_02986 Xylose import ATP-binding protein XylG	4	225	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.325	2.13e-31	114	98	BJKHBEAE_03192 Ferric enterobactin transport ATP-binding protein FepC	5	241	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.489	6.27e-30	114	99	BJKHBEAE_02986 Xylose import ATP-binding protein XylG	4	225	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.325	2.13e-31	114	98	BJKHBEAE_03192 Ferric enterobactin transport ATP-binding protein FepC	5	241	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.489	6.27e-30	114	99	BJKHBEAE_02986 Xylose import ATP-binding protein XylG	4	225	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	31.325	2.13e-31	114	98	BJKHBEAE_03192 Ferric enterobactin transport ATP-binding protein FepC	5	241	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH7|3.A.1.4.10	28.571	4.69e-31	112	94	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	223	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH7|3.A.1.4.10	28.571	4.69e-31	112	94	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	223	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH7|3.A.1.4.10	28.571	4.69e-31	112	94	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	223	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH7|3.A.1.4.10	28.571	4.69e-31	112	94	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	223	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH7|3.A.1.4.10	28.571	4.69e-31	112	94	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	223	transporter
gnl|TC-DB|Q8DQH7|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH7|3.A.1.4.10	28.571	4.69e-31	112	94	BJKHBEAE_00594 Glutamine transport ATP-binding protein GlnQ	1	223	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	30.165	3.57e-29	110	94	BJKHBEAE_00731 Glycine betaine/proline betaine transport system ATP-binding protein ProV	29	255	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	30.165	3.57e-29	110	94	BJKHBEAE_00731 Glycine betaine/proline betaine transport system ATP-binding protein ProV	29	255	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	30.165	3.57e-29	110	94	BJKHBEAE_00731 Glycine betaine/proline betaine transport system ATP-binding protein ProV	29	255	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	30.165	3.57e-29	110	94	BJKHBEAE_00731 Glycine betaine/proline betaine transport system ATP-binding protein ProV	29	255	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Threonine	L-Threonine	EX_cpd00161_e0	rxn05169,rxn09301,rxn34122	gnl|TC-DB|Q8DQH8|3.A.1.4.10	30.165	3.57e-29	110	94	BJKHBEAE_00731 Glycine betaine/proline betaine transport system ATP-binding protein ProV	29	255	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	L-Isoleucine	L-Isoleucine	EX_cpd00322_e0	rxn05179,rxn08745	gnl|TC-DB|Q8DQH8|3.A.1.4.10	30.165	3.57e-29	110	94	BJKHBEAE_00731 Glycine betaine/proline betaine transport system ATP-binding protein ProV	29	255	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	27.823	6.03e-28	108	98	BJKHBEAE_00091 Arabinose import ATP-binding protein AraG	8	242	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	30.837	1.84e-29	108	87	BJKHBEAE_00539 Arginine transport ATP-binding protein ArtP	12	223	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	alanine	L-Alanine	EX_cpd00035_e0	rxn08097,rxn10170	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.365	6.08e-28	108	95	BJKHBEAE_00609 putative multidrug ABC transporter ATP-binding protein YbhF	329	550	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	27.823	6.03e-28	108	98	BJKHBEAE_00091 Arabinose import ATP-binding protein AraG	8	242	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	30.837	1.84e-29	108	87	BJKHBEAE_00539 Arginine transport ATP-binding protein ArtP	12	223	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	serine	L-Serine	EX_cpd00054_e0	rxn10883	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.365	6.08e-28	108	95	BJKHBEAE_00609 putative multidrug ABC transporter ATP-binding protein YbhF	329	550	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	27.823	6.03e-28	108	98	BJKHBEAE_00091 Arabinose import ATP-binding protein AraG	8	242	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	30.837	1.84e-29	108	87	BJKHBEAE_00539 Arginine transport ATP-binding protein ArtP	12	223	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	leucine	L-Leucine	EX_cpd00107_e0	rxn05161,rxn08784	gnl|TC-DB|Q8DQH8|3.A.1.4.10	32.365	6.08e-28	108	95	BJKHBEAE_00609 putative multidrug ABC transporter ATP-binding protein YbhF	329	550	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	27.823	6.03e-28	108	98	BJKHBEAE_00091 Arabinose import ATP-binding protein AraG	8	242	transporter
gnl|TC-DB|Q8DQH8|3.A.1.4.10	3.A.1.4.10	valine	L-Valine	EX_cpd00156_e0	rxn05168,rxn09373	gnl|TC-DB|Q8DQH8|3.A.1.4.10	30.837	1.84e-29	108	87	BJKHBEAE_00539 Arginine transport ATP-binding protein ArtP	12	223	transporter
